cv249_11640.txt;alex proyas;james cameron;akira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv250_25616.txt;amos gitai;gitai;meir;abu warda;rivka;hasidic yaakov;yaakov;malka;forlorn malka;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv251_22636.txt;paul thomas anderson;anderson;john c;phillip baker hall;hall;melora walters;melinda dillon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv252_23779.txt;antonia bird;john boyd;boyd;jeremy davies;toffler;knox;stephen spinella;reich;neal mcdonough;cleaves;david arquette;colqhoun;robert carlyle;boyd;birds;kubrick;michael nyman;damon albarn;ben franklin;ravenous;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv253_10077.txt;will hunting;gus van sant;matt damon;stellan skarsgard;robin williams;damon;ben affleck;einstein;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv254_6027.txt;jules;vincent;marvin;gabriela;angela jones;william baldwin;elena;mel gorham;quentin tarantino;jones;reb braddock;braddock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv255_13683.txt;hal hartley;henry fool;simon grim;simon;martin donovan;ryan;henry;porter;sundance queen posey;hartley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv256_14740.txt;woody allen;allen;franz kafka;dante;volcano;sylvester stallone;z;sharon stone;bala;mandible;christopher walkin;barbatus;danny glover;anne bancroft;dan aykroyd;jane curtin;jennifer lopez;eric darnell;lawrence guterman;guterman;todd alcott;chris weitz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv257_10975.txt;alumnus;robbie hart;robbie;julia;drew barrymore;sandler;barrymore;steve buscemi;jon lovitz;herlihy;frank coraci;billy ido;gilmore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv258_5792.txt;jarvis cocker;jarvis;cynthia;maurice;brenda blethyn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv259_10934.txt;richard linklater;linklater;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv260_13959.txt;rutger hauer;kathleen turner;hauer;boothe;turner;hauer and boothe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv261_10954.txt;cameron;kevin costners;winslet;camerons;dicaprio;jack dawson;rose dewitt bukater;cal hockley;zane;rose;cal;camerons;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv262_12649.txt;beatty;warren beatty;jay billington bulworth;bulworths;martin luther king and bulworth;jack kennedy;murphy;oliver platt;bill clinton;nikki;halle barry;warren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv263_19259.txt;jim;biggs;kev;nicholas;reid;oz;klein;finch;eddie kaye thomas;stiflers;seann william scott;alyson hannigans;nadias;hannon elizabeth;jims lusty;klein;eugene levy;alexander paynes;;john hughes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv264_12801.txt;truman;peter weir;peter biziou;truman burbank;christof;ed harris;james cameron;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv265_10814.txt;anderson;mark whalberg;marky mark;eddie adams;jack horner;reynolds;eddie;jack;dirk diggler;dirk;scotty;phillip seymour hoffman;graham;amber;moore;floyd;phillip baker hall;bill;william h macy;ambers grief;paul andersons;quentin tarantinos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv266_25779.txt;jean reno;danny aiello;mathilda;natalie portman;gary oldman;jean-hugues anglade;luc besson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv267_14952.txt;frederick forsyths;shannon;christopher walken;kimba;colin blakely;george malko;gary de vore;christopher walken;;colin blakely;tom berenger;jo beth williams;victoria tennant;ed oneill;irvin;geoffrey burgon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv268_18834.txt;robert deniro;billy crystal;lisa kudrow;deniro;kudrow;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv269_21732.txt;ashley;geoffrey;alex vine;lillian;david;picasso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv270_6079.txt;marc renton;sean connery;iggy pop;lou reed;irving welsh;jeremy dennison;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv271_13837.txt;lucas;corey haim;lucas bligh;maggie;cappie;charlie sheen;dave grusin;kerris green;sheen;ciro popitti;ben;john hughes;heathers;anthony michael hall;molly ringwuald;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv272_18974.txt;george lucas;amidala;natalie portman;obi-wan kenobi;ewan mcgregor;yoda;qui-gon jinn;liam neeson;obi-wan;anakin skywalker;darth vader;leonardo di caprio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv273_29112.txt;felix;sami bouajila;daniel;pierre-loup rajot;olivier ducastel;jacques martineau;jeanne;jules;mathilde;patachou;philippe garziano;isabelle;ariane ascaride;maurice benichou;bouajila;matthieu poirot-delpech;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv274_25253.txt;tweedy;ginger;julia sawalha;rocky;mel gibson;miranda richardson;nick park;wallace;gromit;park;peter lord;spielberg;lord;indiana jones;karey kirkpatrick;gibson;tony haygarthjane horrocks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv275_28887.txt;baz luhrmann;romeo;juliet;christian;ewan mcgregor;henri de toulouse-lautrec;john leguizamo;satine;nicole kidman;harold zidler;jim broadbent;zidler;richard roxburgh;alessandro safina;georges;li;toulouse-lautrec;baz;dolly parton;elton john;bernie taupin;luhrmann;mcgregor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv276_15684.txt;judith;holly hunter;martin donovan;liz bailey;queen latifah;pat;danny devito;richard lagravenese;liz;hunter;devito;latifah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv277_19091.txt;felicity shagwel;austin;felicity;frau farbissina;scott;weanies;johnny;richard;dick;mike myers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv278_13041.txt;john grisham;robert altman;al hayes;francis ford coppola;mario puzo;grisham;puzo;michael crichton;altman;rick magruder;kenneth branagh;magruder;mallory doss;embeth davidzt;mallory;dixon;robert duvall;ted kyzynski;lois;daryl hannah;clyde;robert downey jr;branagh;rick;sally kellerman;julianne moore;madeline stowe;frances mcdormand;hitchcock;scorsese;davidzt;downey jr;;;;;;;;;;;;;;;;;;;;;;;;;
cv279_18329.txt;homer hickam;jake gyllenhaal;chris cooper;natalie canderday;homer;riley;laura dern;william lee scott;chad lindberg;chris owen;johnson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv280_8267.txt;frank zappa;bruce bickford;terry bozzio;frank;van halen;hendrix;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv281_23253.txt;david fincher;oliver stone;ben affleck;giovanni ribisi;seth;nicky katt;ribisi;ron rifkin;vin diesel;abby;nia long;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv282_6653.txt;ringo lam;schwartzeneggar;jean-claude van damme;john woo;van damme;alain moreau;moreau;mikhail;alex;natasha henstridge;arnold;woo;frank van keeken;lam;alain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv283_11055.txt;wanda;gaz;carlyle;dave;addy;foreman gerald;wilkinson;gerald;peter cattaneo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv284_19119.txt;phil collins;robinson;kala;glenn close;kerchak;lance henricksen;tarzan;alex d linz;tony goldwyn;terk;rosie odonnell;tantor;wayne knight;timon;poombah;jane;minnie driver;porter;nigel hawthorne;edgar rie;mulan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv285_16494.txt;nora ephron;ephron;delia;tom hanks;meg ryan;ryan;kathleen kelly;hanks;joe fox;parker posey;greg kinnear;jean stapleton;steve zahn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv286_25050.txt;federico fellini;fellini;tonino guerra;titta;bruno zanin;gradisca;magali noel;armando brancia;mussolini;nino rota;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv287_15900.txt;mark rosenthal;lawrence konner;charlize theron;bill paxton;david paymer;joe;king kong;james brundage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv288_18791.txt;julia roberts;grant;william thacker;anna scott;roberts;william;anna;richard curtis;curtis;bella;mckee;max;tom mcinnerny;michell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv289_6463.txt;michael dequina;jean-luc picard;patrick stewart;will riker;jonathan frakes;data;brent spiner;geordi laforge;levar burton;worf;michael dorn;beverly crusher;gates mcfadden;deanna troi;marina sirtis;alice krige;alfre woodard;brannon braga;ronald d moore;riker;troi;laforge;zephram cochran;james cromwell;stewart;frakes;braga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv290_11084.txt;steven spielberg;senge pieh;djimon hounsou;cinque;theodore joadson;morgan freeman;lewis tappan;stellan skarsgard;tappan;roger baldwin;matthew mcconaughey;john c calhoun;arliss howard;martin van buren;nigel hawthorne;van buren;calhoun;john quincy adams;anthony hopkins;spielberg;shindler;joadson;hounsou;hopkins;nixon;michael redman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv291_26635.txt;elizabeth hurley;hurley;elliot;brendan fraser;steve;eugene;allison;frances oconnor;fraser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv292_7282.txt;jim henson;bernie;james coburn;hopper;charles durning;steve martin;lew;orson welles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv293_29856.txt;joseph parks;yong kang;park;wonsuk chin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv294_11684.txt;joel;ethan coen;lebowski;jeff lebowski;jeff bridges;sean penn;walter sobchak;john goodman;donny;steve buscemi;david huddleston;bunny;tara reid;walter;maude;julianne moore;jackie treehorn;ben gazzara;peter stormare;coen;roger deakins;deakins;jesus quintana;john turturro;ethan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv295_15570.txt;tony scott;scott;daniel mindel;thomas reynolds;jon voight;reynolds;robert dean;will smith;brill;gene hackman;smith;hackman;voight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv296_12251.txt;robinson;leblanc;oldman;chris tucker;matt leblanc;garry oldman;uma thurman;mimi rogers;tom cruise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv297_10047.txt;ellen ripley;sigourney weaver;david fincher;weaver;jean-pierre jeunet;ripley;joss whedon;whedon;jeunet;nigel phelps;darius khondji;ridley scott;james cameron;fincher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv298_23111.txt;woody;tom hanks;andy;tim allen;wayne knight;don rickles;wallace shawn;john ratzenberger;jim varney;jesse;joan cusack;kelsey grammer;sarah mclachlan;geri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv299_16214.txt;roger ebert;raimi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv300_22284.txt;stephen king;frank darabont;paul edgecomb;tom hanks;hanks;david morse;barry pepper;doug hutchinson;sam rockwell;michael duncan;hutchinson;percy wetmore;wetmore;rockwell;bill wharton;duncan;john coffey;lennie small;jerry springer;graham greene;greene;coffey;eduard delacroix;michael jeter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv301_12146.txt;jekyll;hyde;robert louis stevenson;john malkovich;mary reilly;julia roberts;stephen fears;roberts;malkovich;glenn close;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv302_25649.txt;steve;damon jones;elexa williams;sam;randolph kret;david fincher;kret;fincher;kubrick;d w griffith;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv303_27520.txt;valerie barksdale;buddy cole;giovanni ribisi;annie;rosemary harris;wayne collins;greg kinnear;wayne;jessica king;katie holmes;jessica;david duncan;gary cole;donnie barksdale;raimi;cate blanchett;ripley;annie wilson;blanchett;oscar;hilary swank;valerie;donnie;keanu reeves;reeves;kim dickens;linda;arthur coburn;bob murawski;christopher young;billy bob thornton;tom epperson;;;;;;;;;;;;;;;;;;;;;;;;;
cv304_28706.txt;carmen;alexa vega;juni;daryl sabara;gregorio;antonio banderas;ingrid cortez;carla gugino;fegan floop;alan cumming;willy wonka;pee wee herman;felix;cheech marin;teri hatcher;robert rodriguez;rodriguez;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv305_9946.txt;st clair;christopher guest;allan pearl;eugene levy;sheila albertson;fred willard;catherine ohara;libby mae brown;parker posey;guest;willard;ohara;posey;oscar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv306_10364.txt;al pacino;robin williams;sean mcguire;matt damon;chris odonnell;charlie;lambeau;stellan skarsgard;chuckie;ben affleck;skylar;kevin smith;gus van sant;sean;will;damon;affleck;williams;oscar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv307_25270.txt;boddy;lee ving;neil simon;madeline kahn;yvette;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv308_5016.txt;billy;michael keaton;christopher lloyd;henry;jack;peter boyle;stephen furst;albert;weitzman;keaton;boyle;furst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv309_22571.txt;philip kaufman;tom wolfe;edwards;chuck eager;sam shaped;kaufman;yeager;shepard;john glenn;dennis quaid;jock gordo cooper;virgil grissom;barbara hershey;pamela reed;veronica cartwright;mary jo deschanel;royal dano;donald moffat;lyndon b johnson;jane dornacker;werner von braun;scott beach;caleb deschanel;bill conti;holst;debussy;lance henriksen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv310_13091.txt;gillian anderson;mulder;david duchovny;scully;rob bowman;christopher nowak;hitchcock;duchovny;anderson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv311_16002.txt;henning mortizen;christian;ulrich thomsen;malcolm mcdowell;michael;thomas bo larsen;helene;paprika steen;gbatokai dakinah;jerry springer;jean renoir;thomas vinterberg;lars von trier;oliver stone;mortizen;thomsen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv312_29377.txt;shrek;myers;farquaad;john lithgow;fiona;diaz;donkey;murphy;aladdin;robin williams;the genie;eddie murphy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv313_18198.txt;matthew broderick;ferris buehler;broderick;jim mcallister;jim;tracy flick;reese witherspoon;metzler;dick;holmes osborne;jo;jeanine jackson;paul;chris klein;tammy;jessica campbell;tracy;bill murray;witherspoon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv314_14422.txt;tim curry;susan sarandon;frank n furter;rocky;janet;brad majors;meatloaf;barry bostwick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv315_11629.txt;leonardo dicaprio;kate winslet;clark gable;vivien leigh;james cameron;cameron;brock lovett;bill paxton;rose calvert;gloria stuart;stuart;paxton;rose;winslet;cal hockley;billy zane;jack daswon;dicaprio;kathy bates;molly brown;colm meaney;zane;jack;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv316_6370.txt;mel gibson;mad max;gibson;ron howard;tom mullen;mullen;gary sinise;delroy lindo;sinise;h g wells;lindo;sean mullen;rene russo;brawley nolte;sean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv317_24049.txt;john cusack;james rebhorn;julia roberts;sylvester stallone;woody allen;cusack;john malkovich;brad pitt;tom cruise;tom hanks;jack lemmon;albert brooks;stephan baldwin;val kilmer;ben stiller;stephan fears;ferris bueller;jack black;bruce willis;jan de bont;phillip seymour hoffman;catherine zeta-jones;tim robbins;iben hjejle;mifune;natasha gregson wagner;ione skye;alison eastwood;laura;natasha;scott rosenberg;rob;;;;;;;;;;;;;;;;;;;;;;;;;
cv318_10493.txt;wes craven;kevin williamson;gail weathers;courtney cox;randy;jamie kennedy;weathers;sidney prescott;neve campbell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv319_14727.txt;simon beaufoy;peter cattaneo;gaz;robert carlyle;dave;mark addy;horse;paul barber;gerald;tom wilkinson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv320_9530.txt;andrew niccol;ethan hawke;loren dean;jude law;uma thurman;jan roelfs;alan arkin;gore vidal;xander berkeley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv321_12843.txt;jim carrey;andrew niccol;george bailey;rod serling;robin williams;ed harris;dustin hoffman;natascha mcelhone;laura linney;noah emmerich;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv322_20318.txt;russell frankiln;susan macalaester;jackson;steven seagal;renny harlin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv323_29805.txt;andrew howard;david calder;peter waddington;neil cross;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv324_7082.txt;robert lantos;stephen j roth;douglas williams;raul julia;linda griffiths;louis negin;donald c moore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv325_16629.txt;nicoletta braschi;roberto benigni;giorgio cantarini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv326_13295.txt;sylvester stallone;hulk hogan;mr t;burgess meredith;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv327_20292.txt;jack warden;jon voight;walther van den ende;richard friedman;jesse james;jeremy james kissner;bruce mcgill;miller william;eleanor osullivan;stephen holden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv328_10373.txt;jim carrey;jackie brown;quentin tarantino;samuel l jackson;robert de niro;michael keaton;robert forster;bridget fonda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv329_29370.txt;nicholson;wright penn;eckhart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv330_29809.txt;mamet;ricky jay;joe moore;gene hacman;joe;bobby blane;delroy lindo;fran moor;rebecca pidgeon;pinky pincus;bergman;danny devito;jimmy silk;sam rockwell;hackman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv331_8273.txt;jodie foster;stuart cracraft;matthew mcconaughey;john hurt;robert zemeckis;phillip morrison;morrison;elie arroway;sr hadden;stepen ward;hadden;foster;rob lowe;lowe;john varley;roddenberry;jeffrey hunter;susan olivier;zemecki;clinton;george stephanopolus;forrest gump;zemeckis;carl sgan;sagan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv332_16307.txt;robin williams;robert de niro;irwin winkler;oliver sacks;penny marshall;amy;mira sorvino;masseur virgil;val kilmer;virgil;bruce davison;kelly mcgillis;tom hanks;meg ryan-starrer;kilmer;woody allen;sorvino;kelly mcgills;nathan lane;steve levitt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv333_8916.txt;mcmullen;aaron eckhart;matt malloy;chad;howard;christine;stacy edwards;labute;eckhart;hannibal lector;bill gates;steve jobs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv334_10001.txt;schwarzenegger;doug quaid;stone;quaid;richter;ironside;cohagen;cox;verhoeven;arnie;ticoton;quatto;jerry goldsmith;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv335_14665.txt;jonathan demme;toni morrison;morrison;oprah winfrey;sethe;denver;demme;paul d;danny glover;beloved;thandie newton;windfrey;lisa gay hamilton;;kimberly elise;baby suggs;beah richards;melvin;suggs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv336_10143.txt;wes craven;kevin williamson;neve campbell;courtney cox;jamie kennedy;craven;jada pinkett;omar epps;pinkett;epps;heather graham;casey becker;drew barrymore;tori spelling;sidney prescott;joe dante;randy;gale weather;sidney;cotton weary;liev schreiber;dewey;david arquette;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv337_29181.txt;beau hall;jonathan tucker;darby reese;josh lucas;margaret;tilda swinton;reese;darby;alek spera;goran visnjic;swinton;jack;peter donat;stendhal;elisabeth sanxay;scott mcgehee;david siegel;beau;nagle;raymond berry;tucker;giles nuttgens;kelly mcgehee;christopher tandon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv338_8821.txt;leonardo decaprio;gilbert grape;claire danes;baz luhrmann;william shakespeare;romeo;juliet;paul sorvino;brian dennehy;pete posletwaite;john leguizamo;decaprio;danes;shakespeare;harold perrineau;mercutio;miriam margoyles;sorvino;dennehy;quentin tarantino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv339_21119.txt;trey parker;matt stone;george clooney;minnie driver;cartman;kenny;stan;kyle;terrance;phillip;satan;saddam huiessen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv340_13287.txt;spice girls;the beatles;barry humphries;dame edna;ginger;geri haliwell;posh;victoria adams;sporty;melanie chisolm;scary;melanie brown;baby;emma bunton;richard e;clifford;richard briers;stephen fry;craig kilborn;bob spiers;kim fuller;geri halliwell;richard e grant;claire rushbrook;roger moore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv341_24430.txt;cleopatra;maximus;russell crowe;marcus aurelius;richard harris;commodus;joaquin phoenix;juba;djimon hounsou;oliver reed;proximo;lucilla;connie nielsen;mel gibson;phoenix;richard burton;clint eastwood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv342_19456.txt;andromeda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv343_10368.txt;charlie;charles;margaret welsh;mark harmon;hitchcock;john gay;sally benson;alma reville;thornton wilder;karen arthur;harmon;welsh;tom neuwirth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv344_5312.txt;janeane garafolo;nora;uma thurman;uma;abby;donna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv345_9954.txt;james cameron;lt ripley;sigourney weaver;dr clemens;charles dance;david fincher;fincher;fiorina fury-161;ripley;dillon;charles s dutton;stanley kubrick;alfred hitchcock;kane;michael douglas;cameron;alex thomson;lance henriksen;bishop ii;kubrick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv346_18168.txt;bruce campbell;campbell;sam raimi;rob tapert;rob;bruce;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv347_13194.txt;elmore leonard;leonard;jack foley;jack;buddy bragg;ving rhames;glenn michaels;steve zahn;karen sisco;jennifer lopez;karen;clooney;albert;dennis farina;steven soderbergh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv348_18176.txt;bob;neo;keanu reeves;wachowski;laurence fishburne;carrie ann moss;reeves;fisburne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv349_13507.txt;martin scorsese;dalai lama;kundun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv350_20670.txt;lester;kevin spacey;jane;thora birch;carolyn;annette bening;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv351_15458.txt;elisabeth;queen mary;lord robert;blanchett;sir francis;kapur;remi adefarasin;alexandra byrne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv352_5524.txt;paul verhoeven;douglas quaid;arnold schwarzenegger;lori;sharon stone;quaid;schwarzenegger;rob bottin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv353_18159.txt;tom tykwer;lola;manni;steve rhodes;tykwer;eugene novikov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv354_8132.txt;neve campbell;casey becker;drew barrimore;sydney prescott;casey;billy loomis;wes craven;tatum;sydney;wes carpenter;kevin williamson;craven;david arquette;henry winkler;courteney cox;gail edwards;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv355_16413.txt;ming-na wen;wong;shang;pat morita;soon-tek;eddie murphy;matthew wilder;david zippel;jerry goldsmith;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv356_25163.txt;mel gibson;roland emmerich;gibson;schwarzenegger;stallone;benjamin martin;martin;jason isaacs;emmerich;general cornwallis;tom wilkinson;colonel tavington;tavington;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv357_13156.txt;sarah patterson;angela lansbury;tusse silberg;david warner;neil jordan;jordan;angela carter;carter;bryan loftus;rosaleen;lansbury;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv358_10691.txt;danny flinn;jim sheridan;daniel day-lewis;joe hamill;brian cox;harry;gerard mcsorley;ken stott;danny boyle;danny;maggie;emily watson;liam;ciaran fitzgerald;day-lewis;watson;billy cox;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv359_6647.txt;mike;jon favreau;vince vaughn;sue;patrick van horn;rob;ron livingstone;favreau;witty banter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cv360_8398.txt;james marshall;harrison ford;alexander radek;marshall;radek;ivan korshunov;gary oldman;clinton;wolfgang peterson;oldman;korshonov;ford;indiana jones;glenn close;dean stockwell;alexander haig;michael redman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
